property_type,region,area_m2,price_usd,state,lat,lon
apartment,Southeast,97.0,31828.82,Rio de Janeiro,-22.9306703,-43.325023
house,Southeast,206.0,43602.42,Rio de Janeiro,-22.881121,-42.016003
apartment,Southeast,114.0,63039.64,Rio de Janeiro,-22.921227,-43.225548
house,Southeast,130.0,22063.87,Rio de Janeiro,-22.511154,-41.918079
house,Southeast,166.0,39399.78,Rio de Janeiro,-22.9420102,-43.0313948
apartment,Southeast,65.0,17335.9,Rio de Janeiro,-22.935173,-43.070477
apartment,Southeast,100.0,65666.29,Rio de Janeiro,-22.962273,-43.169266
apartment,Southeast,134.0,56856.16,Rio de Janeiro,-22.936752,-43.175926
apartment,Southeast,115.0,57786.34,Rio de Janeiro,-22.903826,-43.100044
apartment,Southeast,75.0,36773.12,Rio de Janeiro,-22.936752,-43.175926
house,Southeast,75.0,18768.42,Rio de Janeiro,-22.910927,-43.312565
apartment,Southeast,85.0,45178.41,Rio de Janeiro,-23.0020954,-43.3934776
apartment,Southeast,86.0,34146.47,Rio de Janeiro,-22.9710441,-43.3910193
apartment,Southeast,230.0,68292.95,Rio de Janeiro,-23.0202028,-43.464254
apartment,Southeast,70.0,53136.6,Rio de Janeiro,-22.974054,-43.187428
apartment,Southeast,105.0,30469.16,Rio de Janeiro,-22.928982,-43.248524
apartment,Southeast,85.0,39085.01,Rio de Janeiro,-22.9422815,-43.1992308
apartment,Southeast,100.0,42026.43,Rio de Janeiro,-22.923838,-43.23629
apartment,Southeast,71.0,23639.87,Rio de Janeiro,-22.936117,-43.339569
apartment,Southeast,68.0,22589.2,Rio de Janeiro,-22.901587,-43.088673
apartment,Southeast,74.0,36337.04,Rio de Janeiro,-22.970006,-43.393471
apartment,Southeast,92.0,34733.93,Rio de Janeiro,-22.936117,-43.339569
apartment,Southeast,73.0,25983.79,Rio de Janeiro,-22.9729929,-43.3932318
apartment,Southeast,65.0,38789.71,Rio de Janeiro,-22.956369,-43.175999
apartment,Southeast,105.0,42215.09,Rio de Janeiro,-22.999071,-43.417832
apartment,Southeast,65.0,14971.91,Rio de Janeiro,-22.906544,-43.269073
apartment,Southeast,55.0,17861.23,Rio de Janeiro,-22.911716,-43.067528
house,Southeast,179.0,52533.04,Rio de Janeiro,-22.9534293,-43.0616334
apartment,Southeast,61.0,13921.25,Rio de Janeiro,-22.894497,-43.256924
apartment,Southeast,157.0,85018.56,Rio de Janeiro,-22.919628,-43.179104
apartment,Southeast,103.0,21786.0,Rio de Janeiro,-22.941095,-43.31498
apartment,Southeast,83.0,30469.16,Rio de Janeiro,-23.022301,-43.484778
apartment,Southeast,193.0,34007.42,Rio de Janeiro,-22.939253,-43.341537
apartment,Southeast,71.0,33621.14,Rio de Janeiro,-23.020416,-43.492641
apartment,Southeast,106.0,25215.86,Rio de Janeiro,-22.9363661,-43.3492493
apartment,Southeast,74.0,30994.49,Rio de Janeiro,-22.903921,-43.0984
apartment,Southeast,58.0,18597.81,Rio de Janeiro,-22.836517,-43.27874
house,Southeast,133.0,28893.17,Rio de Janeiro,-22.9450692,-43.3569506
apartment,Southeast,62.0,18386.56,Rio de Janeiro,-22.909304,-43.302429
house,Southeast,155.0,57786.34,Rio de Janeiro,-22.953621,-43.334293
apartment,Southeast,76.0,26302.61,Rio de Janeiro,-22.894394,-42.041065
apartment,Southeast,67.0,13284.15,Rio de Janeiro,-22.891729,-43.327053
apartment,Southeast,65.0,19174.56,Rio de Janeiro,-22.908598,-43.059818
apartment,Southeast,69.0,32596.46,Rio de Janeiro,-23.007581,-43.442859
apartment,Southeast,111.0,47279.73,Rio de Janeiro,-22.933544,-43.337135
apartment,Southeast,53.0,17335.9,Rio de Janeiro,-22.926907,-43.212238
apartment,Southeast,105.0,63039.64,Rio de Janeiro,-23.001205,-43.341537
house,Southeast,90.0,14709.25,Rio de Janeiro,-22.9362669,-42.8090709
apartment,Southeast,80.0,49906.38,Rio de Janeiro,-22.901854,-43.114105
apartment,Southeast,95.0,33665.2,Rio de Janeiro,-23.000906,-43.398356
apartment,Southeast,90.0,28893.17,Rio de Janeiro,-22.900496,-43.119301
apartment,Southeast,216.0,57786.34,Rio de Janeiro,-22.881121,-42.016003
apartment,Southeast,90.0,35459.8,Rio de Janeiro,-22.956388,-43.375317
apartment,Southeast,100.0,47279.73,Rio de Janeiro,-22.94071,-43.178349
apartment,Southeast,78.0,18491.54,Rio de Janeiro,-22.934165,-43.3507004
apartment,Southeast,78.0,18911.89,Rio de Janeiro,-22.900467,-43.297661
house,Southeast,155.0,43837.69,Rio de Janeiro,-22.872784,-43.260979
house,Southeast,159.0,57786.34,Rio de Janeiro,-22.9516158,-43.3377949
apartment,Southeast,90.0,27054.51,Rio de Janeiro,-22.92432,-43.227539
house,Southeast,149.0,29225.13,Rio de Janeiro,-22.916784,-43.365665
apartment,Southeast,60.0,15497.25,Rio de Janeiro,-22.9152194,-43.3890302
apartment,Southeast,62.0,24690.53,Rio de Janeiro,-22.899698,-43.285851
apartment,Southeast,110.0,78642.16,Rio de Janeiro,-22.974054,-43.187428
apartment,Southeast,67.0,38611.78,Rio de Janeiro,-23.011808,-43.364239
apartment,Southeast,66.0,15343.19,Rio de Janeiro,-22.9262318,-43.362856
house,Southeast,110.0,42026.43,Rio de Janeiro,-22.845753,-43.310368
apartment,Southeast,60.0,27842.51,Rio de Janeiro,-22.901596,-43.133656
house,Southeast,85.0,20670.14,Rio de Janeiro,-23.0225726,-43.4787403
apartment,Southeast,73.0,36773.12,Rio de Janeiro,-22.978764,-43.194691
house,Southeast,94.0,14709.25,Rio de Janeiro,-22.933952,-42.824596
apartment,Southeast,90.0,66191.62,Rio de Janeiro,-22.9649706,-43.1825258
apartment,Southeast,68.0,17335.9,Rio de Janeiro,-22.939253,-43.341537
apartment,Southeast,54.0,15759.91,Rio de Janeiro,-22.878286,-43.366505
house,Southeast,133.0,36773.12,Rio de Janeiro,-22.908106,-43.284481
house,Southeast,200.0,39399.78,Rio de Janeiro,-22.781237,-41.949409
apartment,Southeast,125.0,38258.35,Rio de Janeiro,-22.896912,-43.279949
apartment,Southeast,90.0,26302.61,Rio de Janeiro,-22.927595,-43.254066
apartment,Southeast,82.0,32150.22,Rio de Janeiro,-22.934788,-43.327747
apartment,Southeast,67.0,15759.91,Rio de Janeiro,-22.842417,-43.303162
apartment,Southeast,130.0,83002.2,Rio de Janeiro,-22.968903,-43.185005
apartment,Southeast,84.0,20225.22,Rio de Janeiro,-22.908083,-43.278721
apartment,Southeast,75.0,22589.2,Rio de Janeiro,-22.903826,-43.100044
house,Southeast,180.0,39882.66,Rio de Janeiro,-23.0120356,-43.4473365
apartment,Southeast,113.0,36720.59,Rio de Janeiro,-22.930443,-43.32346
apartment,Southeast,65.0,13133.26,Rio de Janeiro,-22.523636,-41.95499
apartment,Southeast,173.0,41501.1,Rio de Janeiro,-22.943487,-43.25515
apartment,Southeast,94.0,78110.8,Rio de Janeiro,-22.966585,-43.176834
house,Southeast,90.0,15129.51,Rio de Janeiro,-22.933952,-42.824596
apartment,Southeast,107.0,15759.91,Rio de Janeiro,-22.8958949,-43.2704619
apartment,Southeast,136.0,44390.41,Rio de Janeiro,-22.934404,-43.358997
apartment,Southeast,90.0,38874.45,Rio de Janeiro,-22.924335,-43.234013
apartment,Southeast,104.0,34146.47,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,70.0,26791.85,Rio de Janeiro,-22.921227,-43.225548
house,Southeast,230.0,40450.44,Rio de Janeiro,-22.862112,-42.021259
apartment,Southeast,64.0,40975.77,Rio de Janeiro,-22.94775,-43.192875
apartment,Southeast,140.0,78011.56,Rio de Janeiro,-22.921227,-43.225548
apartment,Southeast,70.0,36692.05,Rio de Janeiro,-23.023577,-43.471703
apartment,Southeast,108.0,28162.39,Rio de Janeiro,-22.933598,-43.24551
apartment,Southeast,80.0,23639.87,Rio de Janeiro,-22.9223407,-43.2179683
apartment,Southeast,91.0,34146.47,Rio de Janeiro,-22.941095,-43.31498
house,Southeast,97.0,29964.84,Rio de Janeiro,-22.8979096,-43.2741913
apartment,Southeast,120.0,28162.39,Rio de Janeiro,-22.910185,-43.293118
apartment,Southeast,140.0,44653.08,Rio de Janeiro,-22.881121,-42.016003
house,Southeast,145.0,45166.11,Rio de Janeiro,-22.904787,-43.091812
house,Southeast,119.0,37195.62,Rio de Janeiro,-22.941095,-43.31498
apartment,Southeast,180.0,69077.58,Rio de Janeiro,-23.0141428,-43.4556068
apartment,Southeast,206.0,57918.89,Rio de Janeiro,-23.0170135,-43.4635833
house,Southeast,158.0,37561.12,Rio de Janeiro,-22.9629108,-43.335741
house,Southeast,160.0,62701.18,Rio de Janeiro,-23.0120076,-43.4504476
apartment,Southeast,55.0,13921.25,Rio de Janeiro,-22.914528,-43.060768
apartment,Southeast,74.0,33476.06,Rio de Janeiro,-22.921227,-43.225548
apartment,Southeast,99.0,33476.06,Rio de Janeiro,-22.930645,-43.240059
apartment,Southeast,57.0,21013.21,Rio de Janeiro,-22.889437,-43.117775
house,Southeast,180.0,28893.17,Rio de Janeiro,-22.9513519,-43.0364908
house,Southeast,187.0,32045.15,Rio de Janeiro,-22.910522,-43.285862
house,Southeast,91.0,31345.57,Rio de Janeiro,-22.907345,-43.280212
apartment,Southeast,67.0,26424.12,Rio de Janeiro,-22.9392834,-43.333138
apartment,Southeast,125.0,25771.25,Rio de Janeiro,-22.934241,-43.2452307
house,Southeast,126.0,42026.43,Rio de Janeiro,-22.816406,-43.406544
house,Southeast,100.0,26266.52,Rio de Janeiro,-22.943913,-43.352394
house,Southeast,165.0,26791.85,Rio de Janeiro,-22.856651,-43.258186
house,Southeast,200.0,29418.5,Rio de Janeiro,-22.932724,-43.393841
apartment,Southeast,95.0,22063.87,Rio de Janeiro,-22.910522,-43.285862
apartment,Southeast,62.0,13921.25,Rio de Janeiro,-22.901371,-43.299446
apartment,Southeast,108.0,78799.55,Rio de Janeiro,-22.932674,-43.188034
apartment,Southeast,77.0,25080.47,Rio de Janeiro,-22.9351787,-43.3364864
apartment,Southeast,70.0,57786.34,Rio de Janeiro,-22.973094,-43.2045827
apartment,Southeast,70.0,18597.81,Rio de Janeiro,-22.941095,-43.31498
apartment,Southeast,60.0,20487.88,Rio de Janeiro,-22.934404,-43.358997
apartment,Southeast,152.0,29418.5,Rio de Janeiro,-22.924101,-43.37141
apartment,Southeast,100.0,62701.18,Rio de Janeiro,-22.986446,-43.224941
apartment,Southeast,85.0,60938.32,Rio de Janeiro,-23.003944,-43.3808813
apartment,Southeast,144.0,36247.79,Rio de Janeiro,-22.921585,-43.244297
apartment,Southeast,63.0,19962.55,Rio de Janeiro,-22.9070989,-43.2918405
apartment,Southeast,71.0,50479.77,Rio de Janeiro,-22.956762,-43.198505
apartment,Southeast,110.0,32045.15,Rio de Janeiro,-22.901859,-43.110249
apartment,Southeast,112.0,68292.95,Rio de Janeiro,-22.976603,-43.191399
apartment,Southeast,90.0,26036.93,Rio de Janeiro,-22.931229,-43.254616
house,Southeast,125.0,26302.61,Rio de Janeiro,-22.9365961,-43.0768988
apartment,Southeast,59.0,15759.91,Rio de Janeiro,-22.928911,-43.359688
apartment,Southeast,60.0,13762.38,Rio de Janeiro,-22.9768757488,-43.3293687933
house,Southeast,215.0,47859.19,Rio de Janeiro,-23.0109109,-43.4375631
apartment,Southeast,80.0,61107.09,Rio de Janeiro,-22.979204,-43.18985
apartment,Southeast,54.0,14183.92,Rio de Janeiro,-22.885574,-43.1008
house,Southeast,143.0,28893.17,Rio de Janeiro,-22.9260868,-43.0047612
house,Southeast,98.0,28893.17,Rio de Janeiro,-22.886957,-43.122089
apartment,Southeast,80.0,73546.25,Rio de Janeiro,-22.9831248,-43.2054824
apartment,Southeast,61.0,28162.39,Rio de Janeiro,-23.0002715,-43.3342682
apartment,Southeast,75.0,45703.74,Rio de Janeiro,-22.989658,-43.351852
apartment,Southeast,57.0,18597.81,Rio de Janeiro,-22.891714,-43.268375
apartment,Southeast,107.0,25203.31,Rio de Janeiro,-22.836164,-43.322224
apartment,Southeast,62.0,19660.54,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,86.0,19437.22,Rio de Janeiro,-22.921425,-43.35223
apartment,Southeast,170.0,35867.2,Rio de Janeiro,-22.901587,-43.088673
house,Southeast,181.0,21254.64,Rio de Janeiro,-22.912071,-43.26519
apartment,Southeast,69.0,30287.86,Rio de Janeiro,-22.924335,-43.234013
apartment,Southeast,93.0,18597.81,Rio de Janeiro,-22.910076,-43.27486
house,Southeast,61.0,17861.23,Rio de Janeiro,-22.917055,-43.386261
apartment,Southeast,65.0,15569.02,Rio de Janeiro,-22.912292,-43.336708
apartment,Southeast,68.0,24165.2,Rio de Janeiro,-22.890114,-43.27063
apartment,Southeast,70.0,20750.55,Rio de Janeiro,-22.890724,-43.269753
apartment,Southeast,110.0,68546.21,Rio de Janeiro,-22.955832,-43.180328
apartment,Southeast,78.0,35197.13,Rio de Janeiro,-22.914701,-43.244896
apartment,Southeast,128.0,39852.45,Rio de Janeiro,-22.9681736,-43.3907025
house,Southeast,55.0,15497.25,Rio de Janeiro,-22.887447,-43.295864
apartment,Southeast,65.0,22063.87,Rio de Janeiro,-22.9367223,-43.3340797
apartment,Southeast,106.0,51482.37,Rio de Janeiro,-23.0018903,-43.3900066
apartment,Southeast,97.0,60938.32,Rio de Janeiro,-22.99835,-43.36545
apartment,Southeast,62.0,36664.25,Rio de Janeiro,-22.974054,-43.187428
apartment,Southeast,68.0,24921.06,Rio de Janeiro,-22.889437,-43.117775
apartment,Southeast,66.0,47822.94,Rio de Janeiro,-22.927452,-43.179356
house,Southeast,120.0,27579.84,Rio de Janeiro,-22.931858,-43.0219603
house,Southeast,62.0,26266.52,Rio de Janeiro,-22.907969,-43.273342
apartment,Southeast,250.0,40975.77,Rio de Janeiro,-22.930389,-43.269073
apartment,Southeast,71.0,22317.37,Rio de Janeiro,-22.836517,-43.27874
apartment,Southeast,140.0,40975.77,Rio de Janeiro,-23.005749,-43.436882
apartment,Southeast,57.0,20191.91,Rio de Janeiro,-22.889437,-43.117775
apartment,Southeast,76.0,19332.16,Rio de Janeiro,-22.930389,-43.269073
apartment,Southeast,60.0,17861.23,Rio de Janeiro,-22.885574,-43.1008
house,Southeast,180.0,40450.44,Rio de Janeiro,-22.934788,-43.327747
apartment,Southeast,114.0,38349.12,Rio de Janeiro,-22.971373,-43.032051
apartment,Southeast,80.0,42026.43,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,100.0,52533.04,Rio de Janeiro,-22.986446,-43.224941
apartment,Southeast,90.0,32045.15,Rio de Janeiro,-22.944389,-43.335373
house,Southeast,60.0,14709.25,Rio de Janeiro,-22.973078,-43.584721
apartment,Southeast,66.0,24953.19,Rio de Janeiro,-22.999533,-43.493362
apartment,Southeast,115.0,47227.2,Rio de Janeiro,-22.957552,-43.060768
apartment,Southeast,60.0,13284.15,Rio de Janeiro,-22.938538,-43.247948
apartment,Southeast,157.0,60412.99,Rio de Janeiro,-22.930645,-43.240059
house,Southeast,53.0,12607.93,Rio de Janeiro,-22.914701,-43.244896
apartment,Southeast,77.0,27631.03,Rio de Janeiro,-22.924299,-43.361336
apartment,Southeast,101.0,57711.77,Rio de Janeiro,-23.002916,-43.347579
apartment,Southeast,96.0,31828.82,Rio de Janeiro,-22.9434033,-43.3377723
apartment,Southeast,69.0,35722.46,Rio de Janeiro,-22.956388,-43.375317
apartment,Southeast,114.0,65666.29,Rio de Janeiro,-22.966091,-43.188034
apartment,Southeast,106.0,24690.53,Rio de Janeiro,-22.906544,-43.269073
apartment,Southeast,150.0,72674.08,Rio de Janeiro,-22.9666,-43.383834
apartment,Southeast,83.0,42026.43,Rio de Janeiro,-23.017888,-43.481867
house,Southeast,120.0,13658.59,Rio de Janeiro,-22.5214047,-41.9452954
apartment,Southeast,105.0,78799.55,Rio de Janeiro,-22.979204,-43.18985
apartment,Southeast,220.0,78799.55,Rio de Janeiro,-22.906288,-43.099586
apartment,Southeast,162.0,70919.6,Rio de Janeiro,-22.962952,-43.183189
apartment,Southeast,240.0,57786.34,Rio de Janeiro,-22.807705,-43.059589
apartment,Southeast,64.0,14446.58,Rio de Janeiro,-22.9287694,-43.3551656
house,Southeast,240.0,26451.23,Rio de Janeiro,-22.891279,-43.273914
house,Southeast,209.0,29418.5,Rio de Janeiro,-22.935173,-43.070477
apartment,Southeast,61.0,28893.17,Rio de Janeiro,-22.92046,-43.26667
apartment,Southeast,116.0,47279.73,Rio de Janeiro,-23.011942,-43.293846
apartment,Southeast,89.0,66420.75,Rio de Janeiro,-22.98501,-43.208004
house,Southeast,91.0,16031.05,Rio de Janeiro,-22.898666,-43.260612
apartment,Southeast,65.0,18597.81,Rio de Janeiro,-22.906544,-43.269073
apartment,Southeast,99.0,42456.14,Rio de Janeiro,-22.973068,-43.382183
apartment,Southeast,85.0,22848.74,Rio de Janeiro,-22.848871,-43.309734
apartment,Southeast,55.0,12607.93,Rio de Janeiro,-22.9137278,-43.271494
apartment,Southeast,94.0,13018.47,Rio de Janeiro,-22.863621,-43.269073
apartment,Southeast,68.0,25930.66,Rio de Janeiro,-22.9797062,-43.4153164
apartment,Southeast,84.0,22589.2,Rio de Janeiro,-22.885574,-43.1008
apartment,Southeast,68.0,14971.91,Rio de Janeiro,-22.824972,-43.330673
apartment,Southeast,170.0,58450.26,Rio de Janeiro,-22.930645,-43.240059
apartment,Southeast,62.0,21538.54,Rio de Janeiro,-22.937475,-43.36084
apartment,Southeast,73.0,26791.85,Rio de Janeiro,-22.890429,-43.089886
house,Southeast,175.0,47805.06,Rio de Janeiro,-23.017015,-43.461082
apartment,Southeast,69.0,28893.17,Rio de Janeiro,-22.844095,-43.309433
house,Southeast,125.0,27842.51,Rio de Janeiro,-22.899775,-43.2442073
house,Southeast,60.0,22063.87,Rio de Janeiro,-22.905901,-43.279072
apartment,Southeast,65.0,18386.56,Rio de Janeiro,-22.991386,-43.479633
house,Southeast,200.0,35722.46,Rio de Janeiro,-22.822212,-43.27874
apartment,Southeast,65.0,21170.81,Rio de Janeiro,-22.969862,-43.419693
apartment,Southeast,134.0,70919.6,Rio de Janeiro,-23.009581,-43.299808
apartment,Southeast,59.0,57177.4,Rio de Janeiro,-22.978764,-43.194691
house,Southeast,120.0,35722.46,Rio de Janeiro,-22.9451887,-43.035521
house,Southeast,72.0,28893.17,Rio de Janeiro,-22.915434,-43.390175
apartment,Southeast,60.0,48261.65,Rio de Janeiro,-22.962196,-43.178349
house,Southeast,230.0,36664.25,Rio de Janeiro,-22.928484,-43.385403
apartment,Southeast,86.0,76172.9,Rio de Janeiro,-22.961733,-43.202938
apartment,Southeast,68.0,20723.27,Rio de Janeiro,-22.9364569,-43.2379548
house,Southeast,252.0,47542.4,Rio de Janeiro,-22.900496,-43.119301
apartment,Southeast,64.0,13921.25,Rio de Janeiro,-22.855307,-43.323872
apartment,Southeast,135.0,24442.83,Rio de Janeiro,-22.887838,-43.299015
apartment,Southeast,80.0,46754.4,Rio de Janeiro,-22.9437645,-43.1843396
house,Southeast,180.0,51482.37,Rio de Janeiro,-22.9567756,-43.0315055
apartment,Southeast,97.0,38979.51,Rio de Janeiro,-23.022324,-43.484764
apartment,Southeast,140.0,53136.6,Rio de Janeiro,-22.970936,-43.394451
apartment,Southeast,80.0,34804.47,Rio de Janeiro,-22.925093,-43.327053
apartment,Southeast,82.0,21013.21,Rio de Janeiro,-22.910522,-43.285862
apartment,Southeast,100.0,50431.71,Rio de Janeiro,-22.966091,-43.188034
apartment,Southeast,109.0,58450.26,Rio de Janeiro,-22.989658,-43.351852
apartment,Southeast,120.0,35070.15,Rio de Janeiro,-23.0164605,-43.4677678
apartment,Southeast,90.0,19962.55,Rio de Janeiro,-22.930389,-43.269073
house,Southeast,149.0,30994.49,Rio de Janeiro,-22.903406,-42.792435
house,Southeast,110.0,22589.2,Rio de Janeiro,-22.9498268,-43.0323482
apartment,Southeast,54.0,15759.91,Rio de Janeiro,-22.912292,-43.336708
apartment,Southeast,148.0,52368.08,Rio de Janeiro,-22.930645,-43.240059
house,Southeast,122.0,37035.79,Rio de Janeiro,-22.8858975,-43.1152211
apartment,Southeast,90.0,38349.12,Rio de Janeiro,-22.944958,-43.240059
apartment,Southeast,60.0,39852.45,Rio de Janeiro,-22.966846,-43.192875
house,Southeast,70.0,15759.91,Rio de Janeiro,-22.932421,-43.007343
apartment,Southeast,85.0,36510.46,Rio de Janeiro,-22.952684,-43.081738
apartment,Southeast,74.0,30663.53,Rio de Janeiro,-22.925093,-43.327053
house,Southeast,60.0,13133.26,Rio de Janeiro,-22.788343,-42.137508
apartment,Southeast,66.0,21013.21,Rio de Janeiro,-22.917055,-43.386261
house,Southeast,136.0,37035.79,Rio de Janeiro,-22.941084,-43.043533
apartment,Southeast,96.0,81830.36,Rio de Janeiro,-22.952101,-43.195904
apartment,Southeast,96.0,61452.35,Rio de Janeiro,-23.009043,-43.329134
house,Southeast,200.0,41448.56,Rio de Janeiro,-22.943913,-43.352394
apartment,Southeast,57.0,13133.26,Rio de Janeiro,-22.885574,-43.1008
apartment,Southeast,250.0,79704.89,Rio de Janeiro,-22.921131,-43.245701
apartment,Southeast,78.0,33411.01,Rio de Janeiro,-22.956388,-43.375317
house,Southeast,94.0,38874.45,Rio de Janeiro,-22.94237,-43.0378724
house,Southeast,100.0,24165.2,Rio de Janeiro,-22.9106141,-42.8339143
apartment,Southeast,127.0,29418.45,Rio de Janeiro,-22.9681736,-43.3907025
house,Southeast,101.0,47279.73,Rio de Janeiro,-22.9016089,-43.2868081
apartment,Southeast,101.0,39399.78,Rio de Janeiro,-22.901587,-43.088673
apartment,Southeast,102.0,49906.38,Rio de Janeiro,-22.893415,-42.033401
apartment,Southeast,110.0,36247.79,Rio de Janeiro,-22.934675,-43.335987
apartment,Southeast,75.0,31881.96,Rio de Janeiro,-22.898788,-43.099617
apartment,Southeast,100.0,62514.31,Rio de Janeiro,-23.0,-43.3658333
apartment,Southeast,106.0,55835.72,Rio de Janeiro,-22.9983986,-43.3513967
apartment,Southeast,72.0,26266.52,Rio de Janeiro,-22.951466,-43.342667
apartment,Southeast,80.0,20409.08,Rio de Janeiro,-22.8850568,-43.2724576
